Date,Open,High,Low,Close,Adj Close,Volume
2017-08-14,2360.000000,2390.000000,2320.000000,2360.000000,2360.000000,12416300
2017-08-15,2380.000000,2410.000000,2340.000000,2360.000000,2360.000000,10582700
2017-08-16,2350.000000,2360.000000,2300.000000,2300.000000,2300.000000,25737900
2017-08-17,2300.000000,2300.000000,2300.000000,2300.000000,2300.000000,0
2017-08-18,2300.000000,2330.000000,2300.000000,2310.000000,2310.000000,7613800
2017-08-21,2340.000000,2340.000000,2290.000000,2300.000000,2300.000000,11351100
2017-08-22,2300.000000,2340.000000,2290.000000,2300.000000,2300.000000,31452000
2017-08-23,2310.000000,2340.000000,2250.000000,2270.000000,2270.000000,26876700
2017-08-24,2290.000000,2310.000000,2250.000000,2290.000000,2290.000000,6109600
2017-08-25,2310.000000,2310.000000,2270.000000,2280.000000,2280.000000,10044200
2017-08-28,2300.000000,2300.000000,2270.000000,2280.000000,2280.000000,7099800
2017-08-29,2280.000000,2290.000000,2220.000000,2230.000000,2230.000000,16678700
2017-08-30,2220.000000,2240.000000,2160.000000,2200.000000,2200.000000,14555600
2017-08-31,2220.000000,2220.000000,2160.000000,2210.000000,2210.000000,10012600
2017-09-01,2210.000000,2210.000000,2210.000000,2210.000000,2210.000000,0
2017-09-04,2230.000000,2250.000000,2120.000000,2130.000000,2130.000000,24209800
2017-09-05,2130.000000,2170.000000,2120.000000,2140.000000,2140.000000,10992500
2017-09-06,2140.000000,2150.000000,2060.000000,2070.000000,2070.000000,14460200
