Date,Open,High,Low,Close,Adj Close,Volume
2007-10-29,490.819000,629.729980,463.036987,518.601013,431.958374,1073082314
2007-10-30,518.601013,537.122986,509.339996,527.862000,439.672180,201558535
2007-10-31,527.862000,583.426025,518.601013,583.426025,485.953033,474095784
2007-11-01,564.905029,601.947998,555.643982,564.905029,470.526367,275932768
2007-11-02,564.905029,574.166016,537.122986,564.905029,470.526367,109864940
2007-11-05,564.905029,574.166016,546.382996,555.643982,462.812561,86113583
2007-11-06,564.905029,574.166016,555.643982,564.905029,470.526367,73754952
2007-11-07,546.382996,574.166016,546.382996,546.382996,455.098846,71093176
2007-11-08,546.382996,546.382996,527.862000,546.382996,455.098846,60173955
2007-11-09,555.643982,555.643982,537.122986,555.643982,462.812561,54472463
2007-11-12,527.862000,555.643982,527.862000,527.862000,439.672180,60372644
2007-11-13,537.122986,546.382996,518.601013,537.122986,447.385895,37994828
2007-11-14,537.122986,555.643982,527.862000,537.122986,447.385895,40740291
2007-11-15,537.122986,546.382996,527.862000,537.122986,447.385895,38016425
2007-11-16,527.862000,537.122986,518.601013,527.862000,439.672180,20352598
2007-11-19,527.862000,537.122986,509.339996,518.601013,431.958374,18098457
2007-11-20,518.601013,518.601013,490.819000,509.339996,424.244568,39205855
2007-11-21,509.339996,509.339996,472.296997,481.558014,401.104156,24973182
2007-11-22,490.819000,509.339996,463.036987,490.819000,408.817902,70047363
2007-11-23,500.079987,509.339996,481.558014,500.079987,416.531616,14201358
2007-11-26,500.079987,527.862000,490.819000,500.079987,416.531616,55193788
2007-11-27,509.339996,509.339996,490.819000,509.339996,424.244568,24119038
2007-11-28,500.079987,509.339996,490.819000,500.079987,416.531616,11615170
2007-11-29,509.339996,518.601013,500.079987,509.339996,424.244568,34841190
2007-11-30,518.601013,518.601013,490.819000,500.079987,416.531616,7976689
2007-12-03,509.339996,518.601013,500.079987,509.339996,424.244568,19938484
2007-12-04,509.339996,546.382996,509.339996,537.122986,447.385895,99907846
2007-12-05,537.122986,537.122986,527.862000,537.122986,447.385895,30016519
2007-12-06,527.862000,537.122986,518.601013,527.862000,439.672180,22334083
2007-12-07,527.862000,537.122986,518.601013,527.862000,439.672180,23355600
2007-12-10,527.862000,527.862000,509.339996,509.339996,424.244568,8006385
2007-12-11,527.862000,537.122986,509.339996,527.862000,439.672180,25190228
2007-12-12,518.601013,555.643982,518.601013,546.382996,455.098846,115812093
