Date,Open,High,Low,Close,Adj Close,Volume
2017-08-14,1825.000000,1870.000000,1825.000000,1850.000000,1850.000000,23362000
2017-08-15,1850.000000,1865.000000,1850.000000,1855.000000,1855.000000,26960900
2017-08-16,1850.000000,1885.000000,1840.000000,1880.000000,1880.000000,27583200
2017-08-17,1880.000000,1880.000000,1880.000000,1880.000000,1880.000000,0
2017-08-18,1850.000000,1900.000000,1850.000000,1875.000000,1875.000000,39407200
2017-08-21,1875.000000,1885.000000,1850.000000,1865.000000,1865.000000,15652700
2017-08-22,1850.000000,1875.000000,1850.000000,1860.000000,1860.000000,28325500
2017-08-23,1875.000000,1970.000000,1865.000000,1955.000000,1955.000000,92325800
2017-08-24,1955.000000,1995.000000,1945.000000,1965.000000,1965.000000,43790500
2017-08-25,1970.000000,1985.000000,1935.000000,1945.000000,1945.000000,26148400
2017-08-28,1955.000000,1965.000000,1885.000000,1890.000000,1890.000000,36038400
2017-08-29,1930.000000,1950.000000,1850.000000,1870.000000,1870.000000,56692000
2017-08-30,1885.000000,1890.000000,1870.000000,1890.000000,1890.000000,34194500
2017-08-31,1870.000000,1900.000000,1825.000000,1825.000000,1825.000000,27306500
2017-09-01,1825.000000,1825.000000,1825.000000,1825.000000,1825.000000,0
2017-09-04,1840.000000,1840.000000,1785.000000,1815.000000,1815.000000,19275800
2017-09-05,1815.000000,1885.000000,1785.000000,1860.000000,1860.000000,26460200
2017-09-06,1865.000000,1890.000000,1865.000000,1890.000000,1890.000000,40939100
