Company,Sector,Date,Horizon_days,Open,High,Low,Close,Adj_Close,Volume,Investment,Horizon_discretized
AALI,AUTO,2017-07-13,37,15225.0,15225.0,15075.0,15150.0,15150.0,550300.0,BAD,"(36, 43]"
AALI,AUTO,2017-07-14,38,15100.0,15300.0,15100.0,15175.0,15175.0,593900.0,BAD,"(36, 43]"
AALI,AUTO,2017-07-17,41,15200.0,15225.0,15150.0,15175.0,15175.0,602300.0,BAD,"(36, 43]"
AALI,AUTO,2017-07-18,42,15175.0,15225.0,15050.0,15150.0,15150.0,1151300.0,BAD,"(36, 43]"
AALI,AUTO,2017-07-19,43,15150.0,15250.0,15100.0,15200.0,15200.0,1442900.0,BAD,"(36, 43]"
AALI,AUTO,2017-07-20,44,15200.0,15275.0,15150.0,15200.0,15200.0,960400.0,BAD,"(43, 50]"
AALI,AUTO,2017-07-21,45,15250.0,15600.0,15200.0,15450.0,15450.0,2569000.0,GOOD,"(43, 50]"
AALI,AUTO,2017-07-24,48,15400.0,15450.0,15200.0,15250.0,15250.0,997100.0,BAD,"(43, 50]"
AALI,AUTO,2017-07-25,49,15200.0,15375.0,15050.0,15375.0,15375.0,942500.0,GOOD,"(43, 50]"
AALI,AUTO,2017-07-26,50,15300.0,15400.0,15100.0,15375.0,15375.0,612300.0,BAD,"(43, 50]"
AALI,AUTO,2017-07-27,51,15300.0,15300.0,15125.0,15225.0,15225.0,860700.0,BAD,"(50, 57]"
AALI,AUTO,2017-07-28,52,15225.0,15225.0,14475.0,14575.0,14575.0,2598700.0,BAD,"(50, 57]"
AALI,AUTO,2017-07-31,55,14650.0,14775.0,14550.0,14725.0,14725.0,1231900.0,BAD,"(50, 57]"
AALI,AUTO,2017-08-01,56,14725.0,14775.0,14475.0,14700.0,14700.0,1542000.0,BAD,"(50, 57]"
AALI,AUTO,2017-08-02,57,14900.0,14900.0,14575.0,14900.0,14900.0,621600.0,BAD,"(50, 57]"
AALI,AUTO,2017-08-03,58,14925.0,15275.0,14800.0,15175.0,15175.0,2266100.0,GOOD,"(57, 64]"
AALI,AUTO,2017-08-04,59,15175.0,15175.0,15000.0,15125.0,15125.0,340600.0,BAD,"(57, 64]"
AALI,AUTO,2017-08-07,62,15150.0,15150.0,14725.0,15050.0,15050.0,1232300.0,BAD,"(57, 64]"
AALI,AUTO,2017-08-08,63,15050.0,15300.0,14850.0,15300.0,15300.0,1796800.0,GOOD,"(57, 64]"
AALI,AUTO,2017-08-09,64,15300.0,15300.0,15025.0,15250.0,15250.0,1300900.0,BAD,"(57, 64]"
AALI,AUTO,2017-08-10,65,15125.0,15200.0,15075.0,15150.0,15150.0,501900.0,BAD,"(64, 71]"
AALI,AUTO,2017-08-11,66,15100.0,15100.0,14900.0,15000.0,15000.0,824300.0,BAD,"(64, 71]"
AALI,AUTO,2017-08-14,69,15000.0,15000.0,14925.0,15000.0,15000.0,280100.0,BAD,"(64, 71]"
AALI,AUTO,2017-08-15,70,15000.0,15025.0,14850.0,14850.0,14850.0,626100.0,BAD,"(64, 71]"
AALI,AUTO,2017-08-16,71,14975.0,14975.0,14850.0,14975.0,14975.0,201900.0,BAD,"(64, 71]"
AALI,AUTO,2017-08-17,72,14975.0,14975.0,14975.0,14975.0,14975.0,0.0,BAD,"(71, 78]"
AALI,AUTO,2017-08-18,73,14875.0,14950.0,14825.0,14850.0,14850.0,480300.0,BAD,"(71, 78]"
AALI,AUTO,2017-08-21,76,14850.0,14900.0,14650.0,14675.0,14675.0,662900.0,BAD,"(71, 78]"
AALI,AUTO,2017-08-22,77,14750.0,15225.0,14750.0,15225.0,15225.0,1829300.0,GOOD,"(71, 78]"
AALI,AUTO,2017-08-23,78,15250.0,15325.0,15000.0,15150.0,15150.0,1631600.0,BAD,"(71, 78]"
AALI,AUTO,2017-08-24,79,15150.0,15150.0,14900.0,15000.0,15000.0,600400.0,BAD,"(78, 85]"
AALI,AUTO,2017-08-25,80,14975.0,15300.0,14975.0,15275.0,15275.0,1096800.0,GOOD,"(78, 85]"
AALI,AUTO,2017-08-28,83,15275.0,15275.0,15100.0,15150.0,15150.0,363100.0,BAD,"(78, 85]"
AALI,AUTO,2017-08-29,84,15175.0,15175.0,15000.0,15125.0,15125.0,126700.0,BAD,"(78, 85]"
AALI,AUTO,2017-08-30,85,15150.0,15150.0,14850.0,14900.0,14900.0,482800.0,BAD,"(78, 85]"
AALI,AUTO,2017-08-31,86,14925.0,14950.0,14750.0,14750.0,14750.0,510100.0,BAD,"(85, 92]"
AALI,AUTO,2017-09-01,87,14750.0,14750.0,14750.0,14750.0,14750.0,0.0,BAD,"(85, 92]"
AALI,AUTO,2017-09-04,90,14750.0,14975.0,14675.0,14700.0,14700.0,475700.0,BAD,"(85, 92]"
AALI,AUTO,2017-09-05,91,14700.0,14900.0,14650.0,14850.0,14850.0,307300.0,GOOD,"(85, 92]"
AALI,AUTO,2017-09-06,92,14850.0,14850.0,14700.0,14725.0,14725.0,219900.0,BAD,"(85, 92]"
ADHI,INFRA,2017-06-06,0,2280.0,2330.0,2250.0,2250.0,2250.0,3794300.0,BAD,
ADHI,INFRA,2017-06-07,1,2250.0,2270.0,2210.0,2210.0,2210.0,11100000.0,BAD,
ADHI,INFRA,2017-06-08,2,2210.0,2220.0,2160.0,2170.0,2170.0,17384800.0,BAD,"(1, 8]"
ADHI,INFRA,2017-06-09,3,2170.0,2200.0,2170.0,2180.0,2180.0,6196400.0,BAD,"(1, 8]"
ADHI,INFRA,2017-06-12,6,2200.0,2240.0,2190.0,2200.0,2200.0,7501700.0,BAD,"(1, 8]"
ADHI,INFRA,2017-06-13,7,2220.0,2230.0,2190.0,2200.0,2200.0,7661800.0,BAD,"(1, 8]"
ADHI,INFRA,2017-06-14,8,2210.0,2270.0,2190.0,2250.0,2250.0,16229400.0,GOOD,"(1, 8]"
ADHI,INFRA,2017-06-15,9,2250.0,2270.0,2210.0,2210.0,2210.0,8124100.0,BAD,"(8, 15]"
ADHI,INFRA,2017-06-16,10,2220.0,2230.0,2170.0,2180.0,2180.0,9552600.0,BAD,"(8, 15]"
ADHI,INFRA,2017-06-19,13,2180.0,2190.0,2170.0,2170.0,2170.0,4462200.0,BAD,"(8, 15]"
ADHI,INFRA,2017-06-20,14,2200.0,2210.0,2160.0,2180.0,2180.0,13519500.0,BAD,"(8, 15]"
ADHI,INFRA,2017-06-21,15,2190.0,2190.0,2140.0,2150.0,2150.0,15515400.0,BAD,"(8, 15]"
ADHI,INFRA,2017-06-22,16,2150.0,2170.0,2130.0,2150.0,2150.0,9630800.0,BAD,"(15, 22]"
ADHI,INFRA,2017-06-23,17,2150.0,2150.0,2150.0,2150.0,2150.0,0.0,BAD,"(15, 22]"
ADHI,INFRA,2017-06-26,20,2150.0,2150.0,2150.0,2150.0,2150.0,0.0,BAD,"(15, 22]"
ADHI,INFRA,2017-06-27,21,2150.0,2150.0,2150.0,2150.0,2150.0,0.0,BAD,"(15, 22]"
ADHI,INFRA,2017-06-28,22,2150.0,2150.0,2150.0,2150.0,2150.0,0.0,BAD,"(15, 22]"
ADHI,INFRA,2017-06-29,23,2150.0,2150.0,2150.0,2150.0,2150.0,0.0,BAD,"(22, 29]"
ADHI,INFRA,2017-06-30,24,2150.0,2150.0,2150.0,2150.0,2150.0,0.0,BAD,"(22, 29]"
ADHI,INFRA,2017-07-03,27,2180.0,2190.0,2120.0,2120.0,2120.0,14282800.0,BAD,"(22, 29]"
ADHI,INFRA,2017-07-04,28,2140.0,2180.0,2140.0,2170.0,2170.0,16019400.0,GOOD,"(22, 29]"
ADHI,INFRA,2017-07-05,29,2180.0,2200.0,2150.0,2180.0,2180.0,13328300.0,BAD,"(22, 29]"
ADHI,INFRA,2017-07-06,30,2190.0,2240.0,2180.0,2230.0,2230.0,15476500.0,GOOD,"(29, 36]"
ADHI,INFRA,2017-07-07,31,2220.0,2220.0,2170.0,2190.0,2190.0,8947700.0,BAD,"(29, 36]"
ADHI,INFRA,2017-07-10,34,2190.0,2190.0,2190.0,2190.0,2190.0,0.0,BAD,"(29, 36]"
ADHI,INFRA,2017-07-11,35,2180.0,2180.0,2160.0,2170.0,2170.0,2891100.0,BAD,"(29, 36]"
ADHI,INFRA,2017-07-12,36,2180.0,2210.0,2160.0,2210.0,2210.0,6615200.0,GOOD,"(29, 36]"
ADHI,INFRA,2017-07-13,37,2210.0,2210.0,2190.0,2200.0,2200.0,3241300.0,BAD,"(36, 43]"
ADHI,INFRA,2017-07-14,38,2200.0,2210.0,2100.0,2100.0,2100.0,21393400.0,BAD,"(36, 43]"
ADHI,INFRA,2017-07-17,41,2110.0,2130.0,1990.0,2000.0,2000.0,54010200.0,BAD,"(36, 43]"
ADHI,INFRA,2017-07-18,42,2000.0,2020.0,1965.0,1980.0,1980.0,21199900.0,BAD,"(36, 43]"
ADHI,INFRA,2017-07-19,43,2000.0,2000.0,1950.0,1955.0,1955.0,33623000.0,BAD,"(36, 43]"
ADHI,INFRA,2017-07-20,44,2050.0,2190.0,2050.0,2180.0,2180.0,113532800.0,GOOD,"(43, 50]"
ADHI,INFRA,2017-07-21,45,2170.0,2170.0,2090.0,2130.0,2130.0,17457900.0,BAD,"(43, 50]"
ADHI,INFRA,2017-07-24,48,2120.0,2160.0,2090.0,2140.0,2140.0,8542500.0,BAD,"(43, 50]"
ADHI,INFRA,2017-07-25,49,2150.0,2170.0,2100.0,2160.0,2160.0,10757900.0,BAD,"(43, 50]"
ADHI,INFRA,2017-07-26,50,2170.0,2170.0,2110.0,2110.0,2110.0,6776600.0,BAD,"(43, 50]"
ADHI,INFRA,2017-07-27,51,2140.0,2170.0,2120.0,2130.0,2130.0,9752000.0,BAD,"(50, 57]"
ADHI,INFRA,2017-07-28,52,2140.0,2170.0,2110.0,2170.0,2170.0,22855100.0,GOOD,"(50, 57]"
ADHI,INFRA,2017-07-31,55,2180.0,2230.0,2170.0,2220.0,2220.0,32470300.0,GOOD,"(50, 57]"
ADHI,INFRA,2017-08-01,56,2220.0,2220.0,2150.0,2170.0,2170.0,9600500.0,BAD,"(50, 57]"
ADHI,INFRA,2017-08-02,57,2160.0,2180.0,2150.0,2160.0,2160.0,3378400.0,BAD,"(50, 57]"
ADHI,INFRA,2017-08-03,58,2170.0,2180.0,2120.0,2120.0,2120.0,5418500.0,BAD,"(57, 64]"
ADHI,INFRA,2017-08-04,59,2120.0,2160.0,2100.0,2130.0,2130.0,3454500.0,BAD,"(57, 64]"
ADHI,INFRA,2017-08-07,62,2130.0,2150.0,2030.0,2060.0,2060.0,20748100.0,BAD,"(57, 64]"
ADHI,INFRA,2017-08-08,63,2060.0,2090.0,2040.0,2080.0,2080.0,15181400.0,BAD,"(57, 64]"
ADHI,INFRA,2017-08-09,64,2080.0,2140.0,2070.0,2120.0,2120.0,9336600.0,GOOD,"(57, 64]"
ADHI,INFRA,2017-08-10,65,2150.0,2150.0,2090.0,2090.0,2090.0,6393500.0,BAD,"(64, 71]"
ADHI,INFRA,2017-08-11,66,2090.0,2100.0,2040.0,2060.0,2060.0,10883000.0,BAD,"(64, 71]"
ADHI,INFRA,2017-08-14,69,2090.0,2120.0,2070.0,2110.0,2110.0,5289100.0,BAD,"(64, 71]"
ADHI,INFRA,2017-08-15,70,2130.0,2130.0,2090.0,2100.0,2100.0,3437300.0,BAD,"(64, 71]"
ADHI,INFRA,2017-08-16,71,2100.0,2100.0,2060.0,2080.0,2080.0,12000600.0,BAD,"(64, 71]"
ADHI,INFRA,2017-08-17,72,2080.0,2080.0,2080.0,2080.0,2080.0,0.0,BAD,"(71, 78]"
ADHI,INFRA,2017-08-18,73,2090.0,2150.0,2080.0,2080.0,2080.0,13934800.0,BAD,"(71, 78]"
ADHI,INFRA,2017-08-21,76,2100.0,2100.0,2070.0,2070.0,2070.0,6203800.0,BAD,"(71, 78]"
ADHI,INFRA,2017-08-22,77,2080.0,2110.0,2060.0,2110.0,2110.0,12867400.0,GOOD,"(71, 78]"
ADHI,INFRA,2017-08-23,78,2120.0,2130.0,2090.0,2100.0,2100.0,7942100.0,BAD,"(71, 78]"
ADHI,INFRA,2017-08-24,79,2100.0,2110.0,2030.0,2050.0,2050.0,15297800.0,BAD,"(78, 85]"
ADHI,INFRA,2017-08-25,80,2050.0,2060.0,2010.0,2030.0,2030.0,10883800.0,BAD,"(78, 85]"
ADHI,INFRA,2017-08-28,83,2050.0,2050.0,2020.0,2030.0,2030.0,3440600.0,BAD,"(78, 85]"
ADHI,INFRA,2017-08-29,84,2030.0,2030.0,2010.0,2010.0,2010.0,7020100.0,BAD,"(78, 85]"
ADHI,INFRA,2017-08-30,85,2010.0,2030.0,2000.0,2010.0,2010.0,8227200.0,BAD,"(78, 85]"
ADHI,INFRA,2017-08-31,86,2020.0,2040.0,2010.0,2020.0,2020.0,8361400.0,BAD,"(85, 92]"
ADHI,INFRA,2017-09-01,87,2020.0,2020.0,2020.0,2020.0,2020.0,0.0,BAD,"(85, 92]"
ADHI,INFRA,2017-09-04,90,2020.0,2030.0,1990.0,1995.0,1995.0,4173000.0,BAD,"(85, 92]"
ADHI,INFRA,2017-09-05,91,1995.0,2000.0,1935.0,1965.0,1965.0,12457600.0,BAD,"(85, 92]"
ADHI,INFRA,2017-09-06,92,1970.0,1975.0,1950.0,1960.0,1960.0,5064900.0,BAD,"(85, 92]"
ADRO,MINING,2017-08-14,69,1825.0,1870.0,1825.0,1850.0,1850.0,23362000.0,GOOD,"(64, 71]"
ADRO,MINING,2017-08-15,70,1850.0,1865.0,1850.0,1855.0,1855.0,26960900.0,BAD,"(64, 71]"
ADRO,MINING,2017-08-16,71,1850.0,1885.0,1840.0,1880.0,1880.0,27583200.0,GOOD,"(64, 71]"
ADRO,MINING,2017-08-17,72,1880.0,1880.0,1880.0,1880.0,1880.0,0.0,BAD,"(71, 78]"
ADRO,MINING,2017-08-18,73,1850.0,1900.0,1850.0,1875.0,1875.0,39407200.0,GOOD,"(71, 78]"
ADRO,MINING,2017-08-21,76,1875.0,1885.0,1850.0,1865.0,1865.0,15652700.0,BAD,"(71, 78]"
ADRO,MINING,2017-08-22,77,1850.0,1875.0,1850.0,1860.0,1860.0,28325500.0,BAD,"(71, 78]"
ADRO,MINING,2017-08-23,78,1875.0,1970.0,1865.0,1955.0,1955.0,92325800.0,GOOD,"(71, 78]"
ADRO,MINING,2017-08-24,79,1955.0,1995.0,1945.0,1965.0,1965.0,43790500.0,BAD,"(78, 85]"
ADRO,MINING,2017-08-25,80,1970.0,1985.0,1935.0,1945.0,1945.0,26148400.0,BAD,"(78, 85]"
ADRO,MINING,2017-08-28,83,1955.0,1965.0,1885.0,1890.0,1890.0,36038400.0,BAD,"(78, 85]"
ADRO,MINING,2017-08-29,84,1930.0,1950.0,1850.0,1870.0,1870.0,56692000.0,BAD,"(78, 85]"
ADRO,MINING,2017-08-30,85,1885.0,1890.0,1870.0,1890.0,1890.0,34194500.0,BAD,"(78, 85]"
ADRO,MINING,2017-08-31,86,1870.0,1900.0,1825.0,1825.0,1825.0,27306500.0,BAD,"(85, 92]"
ADRO,MINING,2017-09-01,87,1825.0,1825.0,1825.0,1825.0,1825.0,0.0,BAD,"(85, 92]"
ADRO,MINING,2017-09-04,90,1840.0,1840.0,1785.0,1815.0,1815.0,19275800.0,BAD,"(85, 92]"
ADRO,MINING,2017-09-05,91,1815.0,1885.0,1785.0,1860.0,1860.0,26460200.0,GOOD,"(85, 92]"
ADRO,MINING,2017-09-06,92,1865.0,1890.0,1865.0,1890.0,1890.0,40939100.0,GOOD,"(85, 92]"
AKRA,PROPERTY,2017-06-06,0,6675.0,6675.0,6375.0,6475.0,6381.834473,11565600.0,BAD,
AKRA,PROPERTY,2017-06-07,1,6500.0,6500.0,6275.0,6300.0,6209.352539,12616000.0,BAD,
AKRA,PROPERTY,2017-06-08,2,6375.0,6475.0,6300.0,6400.0,6307.913574,9877400.0,BAD,"(1, 8]"
AKRA,PROPERTY,2017-06-09,3,6400.0,6500.0,6400.0,6450.0,6357.194336,7487800.0,BAD,"(1, 8]"
AKRA,PROPERTY,2017-06-12,6,6450.0,6500.0,6400.0,6400.0,6307.913574,8612600.0,BAD,"(1, 8]"
AKRA,PROPERTY,2017-06-13,7,6400.0,6500.0,6400.0,6400.0,6307.913574,10240900.0,BAD,"(1, 8]"
AKRA,PROPERTY,2017-06-14,8,6450.0,6650.0,6450.0,6575.0,6480.395508,7949100.0,GOOD,"(1, 8]"
AKRA,PROPERTY,2017-06-15,9,6575.0,6600.0,6375.0,6475.0,6381.834473,6202600.0,BAD,"(8, 15]"
AKRA,PROPERTY,2017-06-16,10,6475.0,6475.0,6275.0,6300.0,6209.352539,7146100.0,BAD,"(8, 15]"
AKRA,PROPERTY,2017-06-19,13,6300.0,6375.0,6300.0,6350.0,6258.632813,10655800.0,BAD,"(8, 15]"
AKRA,PROPERTY,2017-06-20,14,6350.0,6525.0,6350.0,6500.0,6406.474609,8270300.0,GOOD,"(8, 15]"
AKRA,PROPERTY,2017-06-21,15,6375.0,6600.0,6375.0,6600.0,6505.036133,11398100.0,GOOD,"(8, 15]"
AKRA,PROPERTY,2017-06-22,16,6600.0,6600.0,6375.0,6525.0,6431.115234,11260700.0,BAD,"(15, 22]"
AKRA,PROPERTY,2017-06-23,17,6525.0,6525.0,6525.0,6525.0,6431.115234,0.0,BAD,"(15, 22]"
AKRA,PROPERTY,2017-06-26,20,6525.0,6525.0,6525.0,6525.0,6431.115234,0.0,BAD,"(15, 22]"
AKRA,PROPERTY,2017-06-27,21,6525.0,6525.0,6525.0,6525.0,6431.115234,0.0,BAD,"(15, 22]"
AKRA,PROPERTY,2017-06-28,22,6525.0,6525.0,6525.0,6525.0,6431.115234,0.0,BAD,"(15, 22]"
AKRA,PROPERTY,2017-06-29,23,6525.0,6525.0,6525.0,6525.0,6431.115234,0.0,BAD,"(22, 29]"
AKRA,PROPERTY,2017-06-30,24,6525.0,6525.0,6525.0,6525.0,6431.115234,0.0,BAD,"(22, 29]"
AKRA,PROPERTY,2017-07-03,27,6600.0,6675.0,6400.0,6575.0,6480.395508,11585500.0,BAD,"(22, 29]"
AKRA,PROPERTY,2017-07-04,28,6475.0,6550.0,6300.0,6300.0,6209.352539,9547500.0,BAD,"(22, 29]"
AKRA,PROPERTY,2017-07-05,29,6325.0,6400.0,6250.0,6275.0,6184.711914,7814400.0,BAD,"(22, 29]"
AKRA,PROPERTY,2017-07-06,30,6275.0,6350.0,6275.0,6300.0,6209.352539,10537200.0,BAD,"(29, 36]"
AKRA,PROPERTY,2017-07-07,31,6350.0,6375.0,6300.0,6325.0,6233.992676,13259200.0,BAD,"(29, 36]"
AKRA,PROPERTY,2017-07-10,34,6400.0,6400.0,6300.0,6300.0,6209.352539,11813300.0,BAD,"(29, 36]"
AKRA,PROPERTY,2017-07-11,35,6300.0,6350.0,6275.0,6300.0,6209.352539,11844800.0,BAD,"(29, 36]"
AKRA,PROPERTY,2017-07-12,36,6375.0,6375.0,6275.0,6275.0,6184.711914,4754600.0,BAD,"(29, 36]"
AKRA,PROPERTY,2017-07-13,37,6325.0,6350.0,6275.0,6350.0,6258.632813,5114300.0,BAD,"(36, 43]"
AKRA,PROPERTY,2017-07-14,38,6375.0,6375.0,6250.0,6300.0,6209.352539,6270500.0,BAD,"(36, 43]"
AKRA,PROPERTY,2017-07-17,41,6350.0,6350.0,6275.0,6300.0,6209.352539,4940300.0,BAD,"(36, 43]"
AKRA,PROPERTY,2017-07-18,42,6350.0,6375.0,6300.0,6375.0,6283.273438,7737700.0,BAD,"(36, 43]"
AKRA,PROPERTY,2017-07-19,43,6450.0,6450.0,6300.0,6325.0,6233.992676,7077800.0,BAD,"(36, 43]"
AKRA,PROPERTY,2017-07-20,44,6325.0,6375.0,6300.0,6300.0,6209.352539,8030300.0,BAD,"(43, 50]"
AKRA,PROPERTY,2017-07-21,45,6325.0,6375.0,6300.0,6300.0,6209.352539,5839000.0,BAD,"(43, 50]"
AKRA,PROPERTY,2017-07-24,48,6325.0,6450.0,6325.0,6450.0,6357.194336,8038500.0,GOOD,"(43, 50]"
AKRA,PROPERTY,2017-07-25,49,6450.0,6500.0,6400.0,6475.0,6381.834473,6573800.0,BAD,"(43, 50]"
AKRA,PROPERTY,2017-07-26,50,6475.0,6525.0,6425.0,6450.0,6357.194336,8024400.0,BAD,"(43, 50]"
AKRA,PROPERTY,2017-07-27,51,6550.0,6700.0,6475.0,6625.0,6529.67627,8937200.0,GOOD,"(50, 57]"
AKRA,PROPERTY,2017-07-28,52,6700.0,6900.0,6650.0,6775.0,6677.518066,12299600.0,GOOD,"(50, 57]"
AKRA,PROPERTY,2017-07-31,55,6875.0,6900.0,6750.0,6900.0,6800.719238,7509300.0,BAD,"(50, 57]"
AKRA,PROPERTY,2017-08-01,56,6900.0,7000.0,6875.0,6950.0,6850.0,8448900.0,BAD,"(50, 57]"
AKRA,PROPERTY,2017-08-02,57,6825.0,6900.0,6675.0,6825.0,6825.0,8823100.0,BAD,"(50, 57]"
AKRA,PROPERTY,2017-08-03,58,6675.0,6725.0,6550.0,6575.0,6575.0,8322100.0,BAD,"(57, 64]"
AKRA,PROPERTY,2017-08-04,59,6550.0,6650.0,6550.0,6550.0,6550.0,5988300.0,BAD,"(57, 64]"
AKRA,PROPERTY,2017-08-07,62,6600.0,6625.0,6550.0,6600.0,6600.0,6616200.0,BAD,"(57, 64]"
AKRA,PROPERTY,2017-08-08,63,6600.0,6750.0,6600.0,6750.0,6750.0,4805100.0,GOOD,"(57, 64]"
AKRA,PROPERTY,2017-08-09,64,6675.0,6750.0,6575.0,6575.0,6575.0,6837300.0,BAD,"(57, 64]"
AKRA,PROPERTY,2017-08-10,65,6500.0,6600.0,6500.0,6600.0,6600.0,5040400.0,GOOD,"(64, 71]"
AKRA,PROPERTY,2017-08-11,66,6550.0,6575.0,6525.0,6525.0,6525.0,5613700.0,BAD,"(64, 71]"
AKRA,PROPERTY,2017-08-14,69,6650.0,6750.0,6600.0,6650.0,6650.0,3245100.0,BAD,"(64, 71]"
AKRA,PROPERTY,2017-08-15,70,6675.0,6725.0,6650.0,6675.0,6675.0,6633700.0,BAD,"(64, 71]"
AKRA,PROPERTY,2017-08-16,71,6650.0,6650.0,6550.0,6575.0,6575.0,6152700.0,BAD,"(64, 71]"
AKRA,PROPERTY,2017-08-17,72,6575.0,6575.0,6575.0,6575.0,6575.0,0.0,BAD,"(71, 78]"
AKRA,PROPERTY,2017-08-18,73,6575.0,6825.0,6575.0,6750.0,6750.0,6698600.0,GOOD,"(71, 78]"
AKRA,PROPERTY,2017-08-21,76,6750.0,6750.0,6500.0,6550.0,6550.0,7001600.0,BAD,"(71, 78]"
AKRA,PROPERTY,2017-08-22,77,6550.0,6650.0,6525.0,6625.0,6625.0,6872500.0,GOOD,"(71, 78]"
AKRA,PROPERTY,2017-08-23,78,6625.0,6625.0,6525.0,6575.0,6575.0,6508700.0,BAD,"(71, 78]"
AKRA,PROPERTY,2017-08-24,79,6575.0,6600.0,6550.0,6600.0,6600.0,5004100.0,BAD,"(78, 85]"
AKRA,PROPERTY,2017-08-25,80,6575.0,6625.0,6550.0,6625.0,6625.0,5716900.0,BAD,"(78, 85]"
AKRA,PROPERTY,2017-08-28,83,6675.0,6775.0,6625.0,6725.0,6725.0,5233000.0,BAD,"(78, 85]"
AKRA,PROPERTY,2017-08-29,84,6800.0,6925.0,6800.0,6850.0,6850.0,9704500.0,BAD,"(78, 85]"
AKRA,PROPERTY,2017-08-30,85,6875.0,6950.0,6700.0,6775.0,6775.0,7752000.0,BAD,"(78, 85]"
AKRA,PROPERTY,2017-08-31,86,6775.0,6800.0,6675.0,6775.0,6775.0,7788800.0,BAD,"(85, 92]"
AKRA,PROPERTY,2017-09-01,87,6775.0,6775.0,6775.0,6775.0,6775.0,0.0,BAD,"(85, 92]"
AKRA,PROPERTY,2017-09-04,90,6775.0,6950.0,6750.0,6850.0,6850.0,9185100.0,GOOD,"(85, 92]"
AKRA,PROPERTY,2017-09-05,91,6900.0,7000.0,6875.0,6950.0,6950.0,5248300.0,BAD,"(85, 92]"
AKRA,PROPERTY,2017-09-06,92,7000.0,7100.0,6950.0,7100.0,7100.0,9465600.0,GOOD,"(85, 92]"
ANTM,MINING,2017-06-06,0,725.0,740.0,720.0,720.0,720.0,35456100.0,BAD,
ANTM,MINING,2017-06-07,1,725.0,730.0,720.0,720.0,720.0,25556500.0,BAD,
